"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 31 03:15:53 UTC 2026","Fri Jul 31 03:15:53 UTC 2026","38","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","login-controller","DELETE /public_api/auth/sso/logout [NEG] Forbidden Role Token","","DELETE /public_api/auth/sso/logout [NEG] Forbidden Role Token",""
"passed","Fri Jul 31 03:16:49 UTC 2026","Fri Jul 31 03:17:41 UTC 2026","52531","4. Team CRM |CRM Staging","Business Scenarios Tests","Contacts","Create Contact","","Create Contact",""
"failed","Fri Jul 31 03:15:36 UTC 2026","Fri Jul 31 03:15:36 UTC 2026","13","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","ai-company-search-controller","GET /public_api/search/ai/company/stream/mock","","GET /public_api/search/ai/company/stream/mock",""
"passed","Fri Jul 31 03:16:49 UTC 2026","Fri Jul 31 03:16:49 UTC 2026","93","4. Team CRM |CRM Staging","Business Scenarios Tests","Contacts","Check Contact","","Check Contact",""
"passed","Fri Jul 31 03:16:53 UTC 2026","Fri Jul 31 03:16:53 UTC 2026","126","4. Team CRM |CRM Staging","Business Scenarios Tests","Create and edit a contact","Check Contact","","Check Contact",""
"passed","Fri Jul 31 03:16:58 UTC 2026","Fri Jul 31 03:16:58 UTC 2026","50","4. Team CRM |CRM Staging","Endpoints Tests","(root)","resolve individual id","","resolve individual id",""
"failed","Fri Jul 31 03:15:58 UTC 2026","Fri Jul 31 03:15:58 UTC 2026","18","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","push-notification-by-email-controller","PUT /v1/pushNotification","","PUT /v1/pushNotification",""
"failed","Fri Jul 31 03:15:43 UTC 2026","Fri Jul 31 03:15:43 UTC 2026","14","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","conversation-controller","GET /public_api/conversation/userConversations","","GET /public_api/conversation/userConversations",""
"passed","Fri Jul 31 03:23:53 UTC 2026","Fri Jul 31 03:23:54 UTC 2026","707","Dolphin","Technical","","","productTextSearchTopRankingScenarioTest","AI product text search recall: wlw-staging cnc top-ranking scenario",""
"failed","Fri Jul 31 03:14:23 UTC 2026","Fri Jul 31 03:14:23 UTC 2026","15","Bamboo","Technical","","","listSubCategoriesTest","list sub Categories",""
"broken","Fri Jul 31 03:14:36 UTC 2026","Fri Jul 31 03:14:56 UTC 2026","20021","Dolphin","Technical","","","inferenceShortQueryTest","AI Search inference: minimal searchText boundary",""
"passed","Fri Jul 31 03:15:47 UTC 2026","Fri Jul 31 03:15:47 UTC 2026","36","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","euro-pages-controller","PUT /public_api/euro-pages/auth/delete [NEG] Missing Auth/API-Key","","PUT /public_api/euro-pages/auth/delete [NEG] Missing Auth/API-Key",""
"passed","Fri Jul 31 03:13:39 UTC 2026","Fri Jul 31 03:13:39 UTC 2026","81","2 Team Dragon - BFF | RFQ Backend","Functional Tests","(root)","POST /v1/rfqs/{rfqId}/respond - Error Case (400)","","POST /v1/rfqs/{rfqId}/respond - Error Case (400)",""
"skipped","Fri Jul 31 03:13:47 UTC 2026","Fri Jul 31 03:13:47 UTC 2026","0","7. Team Pegasus | Pegasus Staging","Business Scenarios Tests","Supplier Registration","EP - Lead create and update","","leads - Create a lead",""
"skipped","Fri Jul 31 03:13:47 UTC 2026","Fri Jul 31 03:13:47 UTC 2026","0","7. Team Pegasus | Pegasus Staging","Endpoints Tests","Business Insights","Admin BIOPS imports","","Admin BIOPS imports",""
"passed","Fri Jul 31 03:16:55 UTC 2026","Fri Jul 31 03:16:55 UTC 2026","108","4. Team CRM |CRM Staging","Business Scenarios Tests","Lead","Smoke test for Conversion","","Smoke test for Conversion",""
"passed","Fri Jul 31 03:13:39 UTC 2026","Fri Jul 31 03:13:40 UTC 2026","164","2 Team Dragon - BFF | RFQ Backend","Technical Tests","(root)","GET /v1/rfqs (list) - Compliance + Schema + Perf","","GET /v1/rfqs (list) - Compliance + Schema + Perf",""
"broken","Fri Jul 31 03:15:57 UTC 2026","Fri Jul 31 03:16:17 UTC 2026","20016","Dolphin","Technical","","","pvMatchTest","AI Search PV match (supplierAiMatch) API",""
"failed","Fri Jul 31 03:16:04 UTC 2026","Fri Jul 31 03:16:04 UTC 2026","14","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","supplier-visitors-controller","GET /public_api/suppliers/{supplier_id}/visits [NEG] Expired Token","","GET /public_api/suppliers/{supplier_id}/visits [NEG] Expired Token",""
"passed","Fri Jul 31 03:15:39 UTC 2026","Fri Jul 31 03:15:39 UTC 2026","32","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","company-controller","GET /public_api/company/{id} [NEG] Forbidden Role Token","","GET /public_api/company/{id} [NEG] Forbidden Role Token",""
"passed","Fri Jul 31 03:15:52 UTC 2026","Fri Jul 31 03:15:52 UTC 2026","36","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","login-controller","POST /public_api/auth/code/verify [NEG] Expired Token","","POST /public_api/auth/code/verify [NEG] Expired Token",""
