"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 03 03:02:55 UTC 2026","Mon Aug 03 03:02:55 UTC 2026","34","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","trending-products-controller","POST /public_api/trending/import","","POST /public_api/trending/import",""
"failed","Mon Aug 03 03:02:27 UTC 2026","Mon Aug 03 03:02:27 UTC 2026","15","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","categories-controller","PUT /preferred/categories [NEG] Forbidden Role Token","","PUT /preferred/categories [NEG] Forbidden Role Token",""
"failed","Mon Aug 03 03:01:31 UTC 2026","Mon Aug 03 03:01:31 UTC 2026","67","1 Team Hummingbird - BFF | EP app","Endpoint tests","Search","search track","","search track",""
"passed","Mon Aug 03 03:02:19 UTC 2026","Mon Aug 03 03:02:19 UTC 2026","52","1.1 Team Hummingbird - BFF | WLW app","Endpoint tests","Search","search autoComplete FR","","search autoComplete FR",""
"passed","Mon Aug 03 03:02:40 UTC 2026","Mon Aug 03 03:02:40 UTC 2026","18","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","login-controller","POST /public_api/auth/registration [NEG] Missing Auth/API-Key","","POST /public_api/auth/registration [NEG] Missing Auth/API-Key",""
"passed","Mon Aug 03 03:03:33 UTC 2026","Mon Aug 03 03:03:33 UTC 2026","207","4. Team CRM |CRM Staging","Business Scenarios Tests","Feedback","Trigger Feedback","","Trigger Feedback",""
"passed","Mon Aug 03 03:03:36 UTC 2026","Mon Aug 03 03:03:38 UTC 2026","2573","4. Team CRM |CRM Staging","Business Scenarios Tests","Contacts","Create Contact","","Create Contact",""
"skipped","Mon Aug 03 03:01:04 UTC 2026","Mon Aug 03 03:01:04 UTC 2026","0","7. Team Pegasus | Pegasus Staging","Endpoints Tests","Shop Import & Onboarding Backend","/categories/suggest","","/categories/suggest",""
"skipped","Mon Aug 03 03:01:04 UTC 2026","Mon Aug 03 03:01:04 UTC 2026","0","7. Team Pegasus | Pegasus Staging","Business Scenarios Tests","Visitors","Statistics visitor drill-down","","Visitor details",""
"passed","Mon Aug 03 03:02:48 UTC 2026","Mon Aug 03 03:02:48 UTC 2026","34","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","rfq-controller","POST /public_api/connect/purchaser/tenders/ [NEG] Missing Auth/API-Key","","POST /public_api/connect/purchaser/tenders/ [NEG] Missing Auth/API-Key",""
"passed","Mon Aug 03 03:03:36 UTC 2026","Mon Aug 03 03:03:36 UTC 2026","0","4. Team CRM |CRM Staging","Business Scenarios Tests","Contacts","Smoke test for Create Contact & Verify HubSpot Sync","","Smoke test for Create Contact & Verify HubSpot Sync",""
"failed","Mon Aug 03 03:02:53 UTC 2026","Mon Aug 03 03:02:53 UTC 2026","14","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","search-controller","GET /public_api/categories/recommendations [NEG] Expired Token","","GET /public_api/categories/recommendations [NEG] Expired Token",""
"passed","Mon Aug 03 03:02:42 UTC 2026","Mon Aug 03 03:02:42 UTC 2026","32","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","login-controller","POST /public_api/auth/changePassword","","POST /public_api/auth/changePassword",""
"passed","Mon Aug 03 03:02:54 UTC 2026","Mon Aug 03 03:02:54 UTC 2026","18","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","supplier-visitors-controller","GET /public_api/suppliers/{supplier_id}/visits/{id} [NEG] Missing Auth/API-Key","","GET /public_api/suppliers/{supplier_id}/visits/{id} [NEG] Missing Auth/API-Key",""
"failed","Mon Aug 03 03:02:31 UTC 2026","Mon Aug 03 03:02:31 UTC 2026","36","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","conversation-controller","GET /public_api/conversation/userConversations/{conversationId}/messages [NEG] Expired Token","","GET /public_api/conversation/userConversations/{conversationId}/messages [NEG] Expired Token",""
"passed","Mon Aug 03 03:02:18 UTC 2026","Mon Aug 03 03:02:18 UTC 2026","58","1.1 Team Hummingbird - BFF | WLW app","Endpoint tests","Company","Suppliers listings","","Suppliers listings",""
"broken","Mon Aug 03 03:00:34 UTC 2026","Mon Aug 03 03:00:34 UTC 2026","557","Bamboo","Technical","","","leafCategoryPredictTest","leafCategoryPredict",""
"passed","Mon Aug 03 03:01:28 UTC 2026","Mon Aug 03 03:01:28 UTC 2026","18","1 Team Hummingbird - BFF | EP app","Endpoint tests","Support","Supportmasterdata_FR","","Supportmasterdata_FR",""
