"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 25 03:14:05 UTC 2026","Sat Jul 25 03:14:06 UTC 2026","33","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","conversation-controller","POST /public_api/conversation/userConversations/{conversationId}/messages/{messageId}/translate [NEG] Expired Token","","POST /public_api/conversation/userConversations/{conversationId}/messages/{messageId}/translate [NEG] Expired Token",""
"passed","Sat Jul 25 03:21:38 UTC 2026","Sat Jul 25 03:21:40 UTC 2026","1658","API Execution - Dolphin","Dolphin","com.testcase.dolphin.searchRec.AIProductSearchTest","com.testcase.dolphin.searchRec.AIProductSearchTest","productTextSearchIllegalSortTest","AI product text search recall: illegal sort passthrough",""
"passed","Sat Jul 25 03:14:11 UTC 2026","Sat Jul 25 03:14:11 UTC 2026","36","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","feedback-controller","POST /v1/feedback","","POST /v1/feedback",""
"passed","Sat Jul 25 03:14:16 UTC 2026","Sat Jul 25 03:14:17 UTC 2026","31","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","login-controller","DELETE /public_api/auth/sso/logout [NEG] Expired Token","","DELETE /public_api/auth/sso/logout [NEG] Expired Token",""
"failed","Sat Jul 25 03:19:07 UTC 2026","Sat Jul 25 03:19:11 UTC 2026","3761","4. Team CRM |CRM Staging","Business Scenarios Tests","Lead","Update a Lead","","Update a Lead",""
"broken","Sat Jul 25 03:13:34 UTC 2026","Sat Jul 25 03:13:54 UTC 2026","20015","API Execution - Dolphin","Dolphin","com.testcase.dolphin.searchRec.AICompanySearchTest","com.testcase.dolphin.searchRec.AICompanySearchTest","pvMatchMissingQpInfoTest","AI Search PV match: missing qpInfo → business failure",""
"passed","Sat Jul 25 03:19:06 UTC 2026","Sat Jul 25 03:19:17 UTC 2026","10395","4. Team CRM |CRM Staging","Business Scenarios Tests","Disable Hubspot","Change Hubspot to false","","Change Hubspot to false",""
"passed","Sat Jul 25 03:19:03 UTC 2026","Sat Jul 25 03:19:06 UTC 2026","2977","4. Team CRM |CRM Staging","Business Scenarios Tests","Account","Dunning level 1","","Dunning level 1",""
"skipped","Sat Jul 25 03:17:59 UTC 2026","Sat Jul 25 03:17:59 UTC 2026","0","3 Team Techno - UCL","Technical Tests","Membership","GET /unified_commercial_logic/internal_api/api/membership/platform-profile-status/{sfuuid} - getStatus By SFUUID","","GET /unified_commercial_logic/internal_api/api/membership/platform-profile-status/{sfuuid} - getStatus By SFUUID",""
"passed","Sat Jul 25 03:14:13 UTC 2026","Sat Jul 25 03:14:13 UTC 2026","17","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","inside-business-controller","GET /public_api/inside_business [NEG] Missing Auth/API-Key","","GET /public_api/inside_business [NEG] Missing Auth/API-Key",""
"passed","Sat Jul 25 03:13:50 UTC 2026","Sat Jul 25 03:13:51 UTC 2026","562","1.1 Team Hummingbird - BFF | WLW app","Endpoint tests","Login","registration","","registration",""
"broken","Sat Jul 25 03:20:56 UTC 2026","Sat Jul 25 03:21:17 UTC 2026","20692","API Execution - Dolphin","Dolphin","com.testcase.dolphin.searchRec.AIProductSearchTest","com.testcase.dolphin.searchRec.AIProductSearchTest","productInferenceShortQueryTest","AI product search inference: minimal searchText boundary",""
"skipped","Sat Jul 25 03:11:36 UTC 2026","Sat Jul 25 03:11:36 UTC 2026","0","7. Team Pegasus | Pegasus Staging","Business Scenarios Tests","Business Insights","Dashboard smoke flow","","Scoring",""
"passed","Sat Jul 25 03:13:01 UTC 2026","Sat Jul 25 03:13:02 UTC 2026","15","1 Team Hummingbird - BFF | EP app","Endpoint tests","Support","Support FAQ_FR","","Support FAQ_FR",""
"passed","Sat Jul 25 03:19:09 UTC 2026","Sat Jul 25 03:19:09 UTC 2026","0","4. Team CRM |CRM Staging","Business Scenarios Tests","Contacts","Smoke test for Create Contact & Verify HubSpot Sync","","Smoke test for Create Contact & Verify HubSpot Sync",""
"passed","Sat Jul 25 03:19:08 UTC 2026","Sat Jul 25 03:19:12 UTC 2026","3164","4. Team CRM |CRM Staging","Business Scenarios Tests","Contacts","Create Contact","","Create Contact",""
"passed","Sat Jul 25 03:13:55 UTC 2026","Sat Jul 25 03:13:55 UTC 2026","18","1.1 Team Hummingbird - BFF | WLW app","Endpoint tests","Homepage, products","categories/homepage","","categories/homepage",""
"skipped","Sat Jul 25 03:17:59 UTC 2026","Sat Jul 25 03:17:59 UTC 2026","0","3 Team Techno - UCL","Technical Tests","TopRanking","GET /unified_commercial_logic/internal_api/api/top_ranking_v1 - Retrieve TopRankingV1 List","","GET /unified_commercial_logic/internal_api/api/top_ranking_v1 - Retrieve TopRankingV1 List",""
"passed","Sat Jul 25 03:14:05 UTC 2026","Sat Jul 25 03:14:05 UTC 2026","31","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","conversation-controller","GET /public_api/conversation/userConversations/{conversationId}/messages [SEC] Injection Probe","","GET /public_api/conversation/userConversations/{conversationId}/messages [SEC] Injection Probe",""
