"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Aug 06 03:12:55 UTC 2026","Thu Aug 06 03:12:57 UTC 2026","1321","1 Team Hummingbird - BFF | EP app","Endpoint tests","Contact request","Callback request","","Callback request",""
"passed","Thu Aug 06 03:21:21 UTC 2026","Thu Aug 06 03:21:22 UTC 2026","90","Dolphin","Functional","","","cppProductRecommendTest","recommend products in CPP -- wlw",""
"passed","Thu Aug 06 03:14:33 UTC 2026","Thu Aug 06 03:14:34 UTC 2026","57","4. Team CRM |CRM Staging","Business Scenarios Tests","Tasks","Verify Change","","Verify Change",""
"passed","Thu Aug 06 03:21:20 UTC 2026","Thu Aug 06 03:21:21 UTC 2026","680","Dolphin","Technical","","","productTextSearchTopRankingScenarioTest","AI product text search recall: wlw-staging cnc top-ranking scenario",""
"failed","Thu Aug 06 03:14:05 UTC 2026","Thu Aug 06 03:14:05 UTC 2026","13","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","conversation-controller","GET /public_api/conversation/userConversations/{conversationId}/file/ [NEG] Forbidden Role Token","","GET /public_api/conversation/userConversations/{conversationId}/file/ [NEG] Forbidden Role Token",""
"failed","Thu Aug 06 03:12:54 UTC 2026","Thu Aug 06 03:12:54 UTC 2026","91","1 Team Hummingbird - BFF | EP app","Endpoint tests","Search","search track","","search track",""
"passed","Thu Aug 06 03:13:54 UTC 2026","Thu Aug 06 03:13:54 UTC 2026","47","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","ai-company-search-controller","POST /public_api/search/ai/company/search [NEG] Expired Token","","POST /public_api/search/ai/company/search [NEG] Expired Token",""
"skipped","Thu Aug 06 03:17:37 UTC 2026","Thu Aug 06 03:17:37 UTC 2026","0","3 Team Techno - UCL","Technical Tests","Membership","GET /unified_commercial_logic/internal_api/api/membership/find_by_id/{id} - Retrieve Membership By ID","","GET /unified_commercial_logic/internal_api/api/membership/find_by_id/{id} - Retrieve Membership By ID",""
"skipped","Thu Aug 06 03:11:33 UTC 2026","Thu Aug 06 03:11:33 UTC 2026","0","7. Team Pegasus | Pegasus Staging","Business Scenarios Tests","Supplier Facts","API register, publish, and verify in UI","","1. Create registration lead",""
"passed","Thu Aug 06 03:13:59 UTC 2026","Thu Aug 06 03:13:59 UTC 2026","38","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","conversation-controller","PUT /public_api/conversation/userConversations/{conversationId}/messages/markAsRead [SEC] Injection Probe","","PUT /public_api/conversation/userConversations/{conversationId}/messages/markAsRead [SEC] Injection Probe",""
