"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 29 03:17:24 UTC 2026","Wed Jul 29 03:17:24 UTC 2026","207","4. Team CRM |CRM Staging","Business Scenarios Tests","Lead","Lead-duplicateCheck - without dupicates","","Lead-duplicateCheck - without dupicates",""
"skipped","Wed Jul 29 03:10:52 UTC 2026","Wed Jul 29 03:10:52 UTC 2026","0","7. Team Pegasus | Pegasus Staging","Endpoints Tests","Shop Import & Onboarding Backend","/offers/fetchCategory","","/offers/fetchCategory",""
"passed","Wed Jul 29 03:12:05 UTC 2026","Wed Jul 29 03:12:06 UTC 2026","568","Arise","Functional","","","getAllElementsByUrlTest","getAllElementsByUrlTest",""
"failed","Wed Jul 29 03:13:22 UTC 2026","Wed Jul 29 03:13:22 UTC 2026","14","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","search-controller","GET /public_api/search/products [NEG] Missing Auth/API-Key","","GET /public_api/search/products [NEG] Missing Auth/API-Key",""
"passed","Wed Jul 29 03:12:52 UTC 2026","Wed Jul 29 03:12:53 UTC 2026","127","1.1 Team Hummingbird - BFF | WLW app","Endpoint tests","Search","search track","","search track",""
"failed","Wed Jul 29 03:13:22 UTC 2026","Wed Jul 29 03:13:22 UTC 2026","11","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","search-controller","GET /public_api/search [NEG] Forbidden Role Token","","GET /public_api/search [NEG] Forbidden Role Token",""
"failed","Wed Jul 29 03:13:28 UTC 2026","Wed Jul 29 03:13:28 UTC 2026","13","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","trending-products-controller","GET /public_api/trending/products [NEG] Expired Token","","GET /public_api/trending/products [NEG] Expired Token",""
"failed","Wed Jul 29 03:13:23 UTC 2026","Wed Jul 29 03:13:23 UTC 2026","12","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","search-controller","GET /public_api/search/autoComplete [NEG] Forbidden Role Token","","GET /public_api/search/autoComplete [NEG] Forbidden Role Token",""
"passed","Wed Jul 29 03:13:19 UTC 2026","Wed Jul 29 03:13:19 UTC 2026","17","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","purchaser-user-setting-controller","POST /userSetting [NEG] Missing Auth/API-Key","","POST /userSetting [NEG] Missing Auth/API-Key",""
"failed","Wed Jul 29 03:13:19 UTC 2026","Wed Jul 29 03:13:19 UTC 2026","13","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","push-notification-by-email-controller","GET /v1/pushNotification","","GET /v1/pushNotification",""
"passed","Wed Jul 29 03:17:20 UTC 2026","Wed Jul 29 03:17:46 UTC 2026","26573","4. Team CRM |CRM Staging","Business Scenarios Tests","Account","wlw salesorderitems link","","wlw salesorderitems link",""
"failed","Wed Jul 29 03:17:25 UTC 2026","Wed Jul 29 03:17:25 UTC 2026","389","4. Team CRM |CRM Staging","Business Scenarios Tests","Lead","Get a Lead","","Get a Lead",""
"passed","Wed Jul 29 03:13:03 UTC 2026","Wed Jul 29 03:13:03 UTC 2026","32","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","conversation-controller","PUT /public_api/conversation/userConversations/{conversationId}/decline [NEG] Forbidden Role Token","","PUT /public_api/conversation/userConversations/{conversationId}/decline [NEG] Forbidden Role Token",""
"passed","Wed Jul 29 03:13:29 UTC 2026","Wed Jul 29 03:13:29 UTC 2026","17","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","trending-products-controller","GET /public_api/trending/notifications [NEG] Missing Auth/API-Key","","GET /public_api/trending/notifications [NEG] Missing Auth/API-Key",""
"passed","Wed Jul 29 03:13:10 UTC 2026","Wed Jul 29 03:13:11 UTC 2026","32","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","feedback-controller","GET /feedback/subject [NEG] Forbidden Role Token","","GET /feedback/subject [NEG] Forbidden Role Token",""
"failed","Wed Jul 29 03:13:26 UTC 2026","Wed Jul 29 03:13:26 UTC 2026","11","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","search-term-controller","POST /public_api/search/track [NEG] Missing Auth/API-Key","","POST /public_api/search/track [NEG] Missing Auth/API-Key",""
"broken","Wed Jul 29 03:10:59 UTC 2026","Wed Jul 29 03:11:20 UTC 2026","20611","Dolphin","Technical","","","inferenceEmptySearchTextTest","AI Search inference: empty searchText still streams",""
"skipped","Wed Jul 29 03:16:26 UTC 2026","Wed Jul 29 03:16:26 UTC 2026","0","3 Team Techno - UCL","Technical Tests","WebsiteLead","GET /unified_commercial_logic/internal_api/api/website_lead - Retrieve WebsiteLead List","","GET /unified_commercial_logic/internal_api/api/website_lead - Retrieve WebsiteLead List",""
"passed","Wed Jul 29 03:13:04 UTC 2026","Wed Jul 29 03:13:04 UTC 2026","15","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","conversation-controller","POST /public_api/conversation/userConversations/{conversationId}/messages/{messageId}/translate [NEG] Missing Auth/API-Key","","POST /public_api/conversation/userConversations/{conversationId}/messages/{messageId}/translate [NEG] Missing Auth/API-Key",""
"passed","Wed Jul 29 03:13:21 UTC 2026","Wed Jul 29 03:13:21 UTC 2026","32","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","rfq-marketing-controller","POST /public_api/rfq-marketing/trigger","","POST /public_api/rfq-marketing/trigger",""
"failed","Wed Jul 29 03:17:27 UTC 2026","Wed Jul 29 03:17:29 UTC 2026","2321","4. Team CRM |CRM Staging","Endpoints Tests","Accounts","Get Account Information","","Get Account Information",""
"failed","Wed Jul 29 03:17:25 UTC 2026","Wed Jul 29 03:17:25 UTC 2026","389","4. Team CRM |CRM Staging","Business Scenarios Tests","Lead","Get a Lead","","Get a Lead",""
"passed","Wed Jul 29 03:17:25 UTC 2026","Wed Jul 29 03:17:25 UTC 2026","265","4. Team CRM |CRM Staging","Business Scenarios Tests","WLW Price Compaigns","WLW_Price Compaigns","","WLW_Price Compaigns",""
"broken","Wed Jul 29 03:20:02 UTC 2026","Wed Jul 29 03:20:22 UTC 2026","20018","Dolphin","Technical","","","productInferenceTest","AI product search inference stream API",""
"passed","Wed Jul 29 03:13:12 UTC 2026","Wed Jul 29 03:13:12 UTC 2026","32","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","login-controller","POST /public_api/auth/session/extend","","POST /public_api/auth/session/extend",""
