"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 04 03:50:43 UTC 2026","Tue Aug 04 03:50:44 UTC 2026","1051","1.1 Team Hummingbird - BFF | WLW app","Endpoint tests","Conversations","new message","","new message",""
"passed","Tue Aug 04 04:01:04 UTC 2026","Tue Aug 04 04:01:04 UTC 2026","76","Dolphin","Technical","","","zeroResultProductRecommendTest","Recommend products in 0 result search list page v1 -- wlw",""
"failed","Tue Aug 04 03:50:40 UTC 2026","Tue Aug 04 03:50:40 UTC 2026","56","1.1 Team Hummingbird - BFF | WLW app","Endpoint tests","Company","Companies / products EN","","Companies / products EN",""
"passed","Tue Aug 04 04:01:02 UTC 2026","Tue Aug 04 04:01:02 UTC 2026","77","Dolphin","Technical","","","EPZeroResultProductRecommendTest","Recommend products in 0 result search list page v1 -- ep",""
"passed","Tue Aug 04 04:01:03 UTC 2026","Tue Aug 04 04:01:03 UTC 2026","129","Dolphin","Technical","","","getProductsByCategoryTest","popular in category -- getProductsByCategory",""
"passed","Tue Aug 04 03:51:28 UTC 2026","Tue Aug 04 03:51:28 UTC 2026","573","4. Team CRM |CRM Staging","Endpoints Tests","(root)","Create Note with sf id","","Create Note with sf id",""
"broken","Tue Aug 04 03:53:56 UTC 2026","Tue Aug 04 03:54:17 UTC 2026","20588","Dolphin","Functional","","","recallCountryFilterTest","AI Search recall: country filter DE",""
"passed","Tue Aug 04 03:50:58 UTC 2026","Tue Aug 04 03:50:58 UTC 2026","37","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","dynamic-links-controller","POST /public_api/branchio/dynamiclink [NEG] Forbidden Role Token","","POST /public_api/branchio/dynamiclink [NEG] Forbidden Role Token",""
"passed","Tue Aug 04 04:01:02 UTC 2026","Tue Aug 04 04:01:02 UTC 2026","83","Dolphin","Technical","","","EPSameStoreProductRecommendTest","product same store recommend -- ep",""
"failed","Tue Aug 04 03:51:15 UTC 2026","Tue Aug 04 03:51:15 UTC 2026","11","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","search-term-controller","POST /public_api/search/track [NEG] Missing Auth/API-Key","","POST /public_api/search/track [NEG] Missing Auth/API-Key",""
"failed","Tue Aug 04 03:50:51 UTC 2026","Tue Aug 04 03:50:51 UTC 2026","12","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","conversation-controller","PUT /public_api/conversation/userConversations/{conversationId}/messages/markAsRead [NEG] Forbidden Role Token","","PUT /public_api/conversation/userConversations/{conversationId}/messages/markAsRead [NEG] Forbidden Role Token",""
"failed","Tue Aug 04 03:51:17 UTC 2026","Tue Aug 04 03:51:17 UTC 2026","13","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","supplier-visitors-controller","GET /public_api/suppliers/{supplier_id}/visits/csv [SEC] Injection Probe","","GET /public_api/suppliers/{supplier_id}/visits/csv [SEC] Injection Probe",""
"passed","Tue Aug 04 04:01:02 UTC 2026","Tue Aug 04 04:01:02 UTC 2026","83","Dolphin","Functional","","","EPSameStoreProductRecommendTest","product same store recommend -- ep",""
"passed","Tue Aug 04 03:51:25 UTC 2026","Tue Aug 04 03:51:26 UTC 2026","535","4. Team CRM |CRM Staging","Business Scenarios Tests","Meetings","Smoke Test for Meeting","","Smoke Test for Meeting",""
"broken","Tue Aug 04 03:49:48 UTC 2026","Tue Aug 04 03:49:48 UTC 2026","479","Bamboo","Functional","","","findCategoryByIdTest","findCategoryById",""
"skipped","Tue Aug 04 03:56:23 UTC 2026","Tue Aug 04 03:56:23 UTC 2026","0","3 Team Techno - UCL","Technical Tests","WebsiteLead","GET /unified_commercial_logic/internal_api/api/website_lead - Retrieve WebsiteLead List","","GET /unified_commercial_logic/internal_api/api/website_lead - Retrieve WebsiteLead List",""
"failed","Tue Aug 04 03:51:08 UTC 2026","Tue Aug 04 03:51:08 UTC 2026","12","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","purchaser-user-setting-controller","GET /userSetting [NEG] Forbidden Role Token","","GET /userSetting [NEG] Forbidden Role Token",""
"passed","Tue Aug 04 03:50:00 UTC 2026","Tue Aug 04 03:50:00 UTC 2026","559","1 Team Hummingbird - BFF | EP app","Endpoint tests","Conversations","new message","","new message",""
