"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Jul 27 03:36:32 UTC 2026","Mon Jul 27 03:36:32 UTC 2026","10","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","search-controller","GET /public_api/suppliers/recommendations [NEG] Expired Token","","GET /public_api/suppliers/recommendations [NEG] Expired Token",""
"passed","Mon Jul 27 03:35:01 UTC 2026","Mon Jul 27 03:35:01 UTC 2026","920","1 Team Hummingbird - BFF | EP app","Endpoint tests","Login","user Info","","user Info",""
"passed","Mon Jul 27 03:36:10 UTC 2026","Mon Jul 27 03:36:11 UTC 2026","903","4. Team CRM |CRM Staging","Endpoints Tests","(root)","Create platform profile","","Create platform profile",""
"failed","Mon Jul 27 03:36:05 UTC 2026","Mon Jul 27 03:36:05 UTC 2026","67","1.1 Team Hummingbird - BFF | WLW app","Endpoint tests","Conversations","send file message","","send file message",""
"failed","Mon Jul 27 03:36:39 UTC 2026","Mon Jul 27 03:36:39 UTC 2026","14","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","trending-products-controller","GET /public_api/trending/products [SEC] Injection Probe","","GET /public_api/trending/products [SEC] Injection Probe",""
"failed","Mon Jul 27 03:36:18 UTC 2026","Mon Jul 27 03:36:18 UTC 2026","14","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","conversation-controller","GET /public_api/conversation/userConversations/{conversationId}/file [NEG] Missing Auth/API-Key","","GET /public_api/conversation/userConversations/{conversationId}/file [NEG] Missing Auth/API-Key",""
"passed","Mon Jul 27 03:36:10 UTC 2026","Mon Jul 27 03:36:10 UTC 2026","94","4. Team CRM |CRM Staging","Endpoints Tests","(root)","Update Website Leads Fields with sf_id","","Update Website Leads Fields with sf_id",""
"passed","Mon Jul 27 03:36:13 UTC 2026","Mon Jul 27 03:36:13 UTC 2026","30","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","conversation-controller","PUT /public_api/conversation/userConversations/{conversationId}/decline [NEG] Expired Token","","PUT /public_api/conversation/userConversations/{conversationId}/decline [NEG] Expired Token",""
"passed","Mon Jul 27 03:36:05 UTC 2026","Mon Jul 27 03:36:05 UTC 2026","111","4. Team CRM |CRM Staging","Business Scenarios Tests","Lead","Smoke test for Conversion","","Smoke test for Conversion",""
"passed","Mon Jul 27 03:44:21 UTC 2026","Mon Jul 27 03:44:21 UTC 2026","751","Dolphin","Functional","","","productTextSearchSecondPageTest","AI product text search recall: pagination page 2",""
