"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Sep 19 02:29:13 UTC 2026","Sat Sep 19 02:29:13 UTC 2026","11","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","supplier-visitors-controller","GET /public_api/suppliers/{supplier_id}/visits/csv [NEG] Missing Auth/API-Key","","GET /public_api/suppliers/{supplier_id}/visits/csv [NEG] Missing Auth/API-Key",""
"passed","Sat Sep 19 02:28:34 UTC 2026","Sat Sep 19 02:28:34 UTC 2026","112","1.1 Team Hummingbird - BFF | WLW app","Endpoint tests","User settings","user setting","","user setting",""
"passed","Sat Sep 19 02:29:04 UTC 2026","Sat Sep 19 02:29:04 UTC 2026","30","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","purchaser-user-setting-controller","POST /userSetting [NEG] Forbidden Role Token","","POST /userSetting [NEG] Forbidden Role Token",""
"skipped","Sat Sep 19 02:26:19 UTC 2026","Sat Sep 19 02:26:19 UTC 2026","0","7. Team Pegasus | Pegasus Staging","Endpoints Tests","Supplier Facts (CPP)","Supplier Facts","","Supplier Facts",""
"passed","Sat Sep 19 02:28:35 UTC 2026","Sat Sep 19 02:28:35 UTC 2026","15","1.1 Team Hummingbird - BFF | WLW app","Endpoint tests","Support","Supportmasterdata_EN","","Supportmasterdata_EN",""
"broken","Sat Sep 19 02:30:24 UTC 2026","Sat Sep 19 02:30:45 UTC 2026","20499","Dolphin","Technical","","","recallNoResultQueryTest","AI Search recall: no-result query (empty offers or zero total)",""
"skipped","Sat Sep 19 02:26:19 UTC 2026","Sat Sep 19 02:26:19 UTC 2026","0","7. Team Pegasus | Pegasus Staging","Business Scenarios Tests","Supplier Facts","API register, publish, and verify in UI","","3. Resolve company uuid by email",""
"failed","Sat Sep 19 02:27:16 UTC 2026","Sat Sep 19 02:27:16 UTC 2026","49","4. Team CRM |CRM Staging","Endpoints Tests","(root)","Update Website Leads Fields with sf_id","","Update Website Leads Fields with sf_id",""
"passed","Sat Sep 19 02:27:11 UTC 2026","Sat Sep 19 02:27:11 UTC 2026","78","4. Team CRM |CRM Staging","Business Scenarios Tests","Quote","Smoke Test Create new quote","","Smoke Test Create new quote",""
"passed","Sat Sep 19 02:27:13 UTC 2026","Sat Sep 19 02:27:13 UTC 2026","29","4. Team CRM |CRM Staging","Business Scenarios Tests","Disable Hubspot","Check hubspot is false","","Check hubspot is false",""
"broken","Sat Sep 19 02:27:04 UTC 2026","Sat Sep 19 02:27:24 UTC 2026","20022","Dolphin","Functional","","","inferenceTest","AI Search inference API (SSE stream)",""
"failed","Sat Sep 19 02:28:44 UTC 2026","Sat Sep 19 02:28:44 UTC 2026","11","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","categories-controller","GET /preferred/categories [NEG] Expired Token","","GET /preferred/categories [NEG] Expired Token",""
"failed","Sat Sep 19 02:26:09 UTC 2026","Sat Sep 19 02:26:09 UTC 2026","0","3 Team Techno - UCL","Functional Tests","Endpoint Tests","membership","","get all active membership for uuid not platform specific",""
"failed","Sat Sep 19 02:26:10 UTC 2026","Sat Sep 19 02:26:10 UTC 2026","0","3 Team Techno - UCL","Functional Tests","Endpoint Tests","TopRanking","","get TR with the given existing id",""
"passed","Sat Sep 19 02:27:25 UTC 2026","Sat Sep 19 02:27:26 UTC 2026","610","1 Team Hummingbird - BFF | EP app","Endpoint tests","Search","search companies FR","","search companies FR",""
"broken","Sat Sep 19 02:33:06 UTC 2026","Sat Sep 19 02:33:26 UTC 2026","20020","Dolphin","Technical","","","recallTest","AI Search recall (supplierTextSearch) API using params from inference",""
"failed","Sat Sep 19 02:26:19 UTC 2026","Sat Sep 19 02:26:19 UTC 2026","0","3 Team Techno - UCL","Technical Tests","Membership","GET /unified_commercial_logic/internal_api/api/membership/platform-profile-status/{sfuuid} - getStatus By SFUUID","","GET /unified_commercial_logic/internal_api/api/membership/platform-profile-status/{sfuuid} - getStatus By SFUUID",""
"failed","Sat Sep 19 02:27:16 UTC 2026","Sat Sep 19 02:27:16 UTC 2026","57","4. Team CRM |CRM Staging","Endpoints Tests","(root)","Create Note with sf id Copy","","Create Note with sf id Copy",""
"passed","Sat Sep 19 02:27:22 UTC 2026","Sat Sep 19 02:27:23 UTC 2026","232","1 Team Hummingbird - BFF | EP app","Endpoint tests","User settings","user setting","","user setting",""
"passed","Sat Sep 19 02:29:06 UTC 2026","Sat Sep 19 02:29:06 UTC 2026","28","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","rfq-marketing-controller","POST /public_api/rfq-marketing/trigger [NEG] Expired Token","","POST /public_api/rfq-marketing/trigger [NEG] Expired Token",""
"failed","Sat Sep 19 02:28:43 UTC 2026","Sat Sep 19 02:28:43 UTC 2026","11","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","ai-company-search-controller","GET /public_api/search/ai/company/stream/mock [NEG] Expired Token","","GET /public_api/search/ai/company/stream/mock [NEG] Expired Token",""
"passed","Sat Sep 19 02:27:16 UTC 2026","Sat Sep 19 02:27:16 UTC 2026","53","4. Team CRM |CRM Staging","Endpoints Tests","(root)","get company data via CRM id","","get company data via CRM id",""
"passed","Sat Sep 19 02:28:38 UTC 2026","Sat Sep 19 02:28:38 UTC 2026","132","1.1 Team Hummingbird - BFF | WLW app","Endpoint tests","Homepage, products","product recommendations EN","","product recommendations EN",""
"passed","Sat Sep 19 02:29:06 UTC 2026","Sat Sep 19 02:29:06 UTC 2026","27","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","rfq-controller","POST /public_api/connect/purchaser/tenders/ [NEG] Forbidden Role Token","","POST /public_api/connect/purchaser/tenders/ [NEG] Forbidden Role Token",""
"passed","Sat Sep 19 02:28:45 UTC 2026","Sat Sep 19 02:28:45 UTC 2026","28","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","categories-controller","GET /public_api/categories/homepage","","GET /public_api/categories/homepage",""
