"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 24 02:38:00 UTC 2026","Fri Jul 24 02:38:00 UTC 2026","31","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","trending-products-controller","POST /public_api/trending/import","","POST /public_api/trending/import",""
"passed","Fri Jul 24 02:40:10 UTC 2026","Fri Jul 24 02:40:13 UTC 2026","2389","4. Team CRM |CRM Staging","Business Scenarios Tests","Contacts","Create Contact","","Create Contact",""
"passed","Fri Jul 24 02:40:06 UTC 2026","Fri Jul 24 02:41:01 UTC 2026","54660","4. Team CRM |CRM Staging","Business Scenarios Tests","Account","Contact for Account","","Contact for Account",""
"failed","Fri Jul 24 02:37:31 UTC 2026","Fri Jul 24 02:37:31 UTC 2026","11","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","categories-controller","GET /preferred/categories [NEG] Expired Token","","GET /preferred/categories [NEG] Expired Token",""
"failed","Fri Jul 24 02:37:48 UTC 2026","Fri Jul 24 02:37:48 UTC 2026","12","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","product-controller","GET /public_api/products [NEG] Forbidden Role Token","","GET /public_api/products [NEG] Forbidden Role Token",""
"passed","Fri Jul 24 02:37:34 UTC 2026","Fri Jul 24 02:37:34 UTC 2026","30","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","company-controller","GET /public_api/company/{id} [NEG] Forbidden Role Token","","GET /public_api/company/{id} [NEG] Forbidden Role Token",""
"skipped","Fri Jul 24 02:40:03 UTC 2026","Fri Jul 24 02:40:03 UTC 2026","0","4. Team CRM |CRM Staging","Endpoints Tests","Activities","(empty)","","Endpoints Tests / Activities - empty",""
"failed","Fri Jul 24 02:37:40 UTC 2026","Fri Jul 24 02:37:40 UTC 2026","13","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","conversation-controller","GET /public_api/conversation/userConversations/{conversationId}/file/ [NEG] Forbidden Role Token","","GET /public_api/conversation/userConversations/{conversationId}/file/ [NEG] Forbidden Role Token",""
"passed","Fri Jul 24 02:37:44 UTC 2026","Fri Jul 24 02:37:44 UTC 2026","32","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","login-controller","POST /public_api/auth/sso/login","","POST /public_api/auth/sso/login",""
"passed","Fri Jul 24 02:45:44 UTC 2026","Fri Jul 24 02:45:45 UTC 2026","716","API Execution - Dolphin","Dolphin","com.testcase.dolphin.searchRec.AIProductSearchTest","com.testcase.dolphin.searchRec.AIProductSearchTest","productTextSearchSecondPageTest","AI product text search recall: pagination page 2",""
