"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Jul 27 06:18:09 UTC 2026","Mon Jul 27 06:18:09 UTC 2026","0","3 Team Techno - UCL","Functional Tests","Endpoint Tests","membership","","get all active membership for uuid not platform specific",""
"passed","Mon Jul 27 06:13:55 UTC 2026","Mon Jul 27 06:13:55 UTC 2026","275","4. Team CRM |CRM Staging","Business Scenarios Tests","Tasks","Check Task","","Check Task",""
"passed","Mon Jul 27 06:11:32 UTC 2026","Mon Jul 27 06:11:32 UTC 2026","48","2 Team Dragon - BFF | RFQ Backend","Business Scenario Tests","(root)","RFQ_details","","RFQ_details",""
"passed","Mon Jul 27 06:21:19 UTC 2026","Mon Jul 27 06:21:20 UTC 2026","740","Dolphin","Technical","","","productTextSearchSecondPageTest","AI product text search recall: pagination page 2",""
"skipped","Mon Jul 27 06:12:08 UTC 2026","Mon Jul 27 06:12:08 UTC 2026","0","7. Team Pegasus | Pegasus Staging","Endpoints Tests","Shop Import & Onboarding Backend","/offers/categoryProperties","","/offers/categoryProperties",""
"passed","Mon Jul 27 06:21:25 UTC 2026","Mon Jul 27 06:21:25 UTC 2026","88","Dolphin","Functional","","","otherStoreProductRecommendTest","similar products recommend -- wlw pdp",""
"passed","Mon Jul 27 06:14:11 UTC 2026","Mon Jul 27 06:14:11 UTC 2026","37","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","trending-products-controller","POST /public_api/trending/import [NEG] Expired Token","","POST /public_api/trending/import [NEG] Expired Token",""
"passed","Mon Jul 27 06:11:32 UTC 2026","Mon Jul 27 06:11:32 UTC 2026","16","2 Team Dragon - BFF | RFQ Backend","Technical Tests","(root)","GET /v1/categories - CPV list (schema + contract)","","GET /v1/categories - CPV list (schema + contract)",""
"skipped","Mon Jul 27 06:12:08 UTC 2026","Mon Jul 27 06:12:08 UTC 2026","0","7. Team Pegasus | Pegasus Staging","Endpoints Tests","Shop Import & Onboarding Backend","/offers/{offerId}","","/offers/{offerId}",""
"passed","Mon Jul 27 06:13:31 UTC 2026","Mon Jul 27 06:13:32 UTC 2026","759","1.1 Team Hummingbird - BFF | WLW app","Endpoint tests","Login","user Info","","user Info",""
"passed","Mon Jul 27 06:13:52 UTC 2026","Mon Jul 27 06:13:52 UTC 2026","31","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","euro-pages-controller","DELETE /public_api/euro-pages/auth/delete","","DELETE /public_api/euro-pages/auth/delete",""
"passed","Mon Jul 27 06:12:38 UTC 2026","Mon Jul 27 06:12:38 UTC 2026","657","1 Team Hummingbird - BFF | EP app","Endpoint tests","Conversations","conversation id","","conversation id",""
"passed","Mon Jul 27 06:13:58 UTC 2026","Mon Jul 27 06:13:59 UTC 2026","1043","4. Team CRM |CRM Staging","Business Scenarios Tests","Account","Account for Contact","","Account for Contact",""
