"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Aug 04 03:23:10 UTC 2026","Tue Aug 04 03:23:10 UTC 2026","549","4. Team CRM |CRM Staging","Endpoints Tests","Accounts","Get Account Information","","Get Account Information",""
"failed","Tue Aug 04 03:15:49 UTC 2026","Tue Aug 04 03:15:49 UTC 2026","14","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","conversation-controller","GET /public_api/conversation/userConversations/{conversationId} [NEG] Missing Auth/API-Key","","GET /public_api/conversation/userConversations/{conversationId} [NEG] Missing Auth/API-Key",""
"passed","Tue Aug 04 03:15:56 UTC 2026","Tue Aug 04 03:15:56 UTC 2026","17","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","login-controller","POST /public_api/auth/password/login [NEG] Missing Auth/API-Key","","POST /public_api/auth/password/login [NEG] Missing Auth/API-Key",""
"passed","Tue Aug 04 03:23:05 UTC 2026","Tue Aug 04 03:23:05 UTC 2026","344","4. Team CRM |CRM Staging","Business Scenarios Tests","Feedback","Trigger Feedback","","Trigger Feedback",""
"failed","Tue Aug 04 03:23:02 UTC 2026","Tue Aug 04 03:23:36 UTC 2026","34311","4. Team CRM |CRM Staging","Business Scenarios Tests","Contacts","Edit Contact","","Edit Contact",""
"passed","Tue Aug 04 03:15:51 UTC 2026","Tue Aug 04 03:15:51 UTC 2026","31","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","dynamic-links-controller","POST /public_api/branchio/dynamiclink [NEG] Expired Token","","POST /public_api/branchio/dynamiclink [NEG] Expired Token",""
"skipped","Tue Aug 04 03:14:06 UTC 2026","Tue Aug 04 03:14:06 UTC 2026","0","7. Team Pegasus | Pegasus Staging","Business Scenarios Tests","Business Insights","Dashboard smoke flow","","Scoring",""
"failed","Tue Aug 04 03:15:49 UTC 2026","Tue Aug 04 03:15:49 UTC 2026","14","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","conversation-controller","GET /public_api/conversation/userConversations/{userId}/unreadCount/","","GET /public_api/conversation/userConversations/{userId}/unreadCount/",""
"passed","Tue Aug 04 03:23:05 UTC 2026","Tue Aug 04 03:23:05 UTC 2026","93","4. Team CRM |CRM Staging","Business Scenarios Tests","Create and edit a contact","Check Contact","","Check Contact",""
"skipped","Tue Aug 04 03:14:07 UTC 2026","Tue Aug 04 03:14:07 UTC 2026","0","7. Team Pegasus | Pegasus Staging","Spike | Profiles link user to company","(root)","09 MANUAL — my-account supplier page (browser)","","09 MANUAL — my-account supplier page (browser)",""
"passed","Tue Aug 04 03:23:10 UTC 2026","Tue Aug 04 03:23:10 UTC 2026","79","4. Team CRM |CRM Staging","Endpoints Tests","(root)","get responsible user","","get responsible user",""
"failed","Tue Aug 04 03:15:59 UTC 2026","Tue Aug 04 03:15:59 UTC 2026","9","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","product-controller","GET /public_api/companies/{supplierPublicId}/products [NEG] Missing Auth/API-Key","","GET /public_api/companies/{supplierPublicId}/products [NEG] Missing Auth/API-Key",""
"passed","Tue Aug 04 03:23:01 UTC 2026","Tue Aug 04 03:23:03 UTC 2026","2384","4. Team CRM |CRM Staging","Business Scenarios Tests","Tasks","Check Task","","Check Task",""
"failed","Tue Aug 04 03:16:11 UTC 2026","Tue Aug 04 03:16:11 UTC 2026","13","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","trending-products-controller","GET /public_api/trending/products [SEC] Injection Probe","","GET /public_api/trending/products [SEC] Injection Probe",""
