"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Aug 03 07:07:29 UTC 2026","Mon Aug 03 07:07:29 UTC 2026","0","7. Team Pegasus | Pegasus Staging","Endpoints Tests","Visitors","Java (statistics-app)","","Visitors list",""
"passed","Mon Aug 03 07:08:13 UTC 2026","Mon Aug 03 07:08:13 UTC 2026","37","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","supplier-visitors-controller","GET /public_api/suppliers/{supplier_id}/visits/{id} [NEG] Forbidden Role Token","","GET /public_api/suppliers/{supplier_id}/visits/{id} [NEG] Forbidden Role Token",""
"skipped","Mon Aug 03 07:12:29 UTC 2026","Mon Aug 03 07:12:29 UTC 2026","0","3 Team Techno - UCL","Technical Tests","GoogleAd","GET /unified_commercial_logic/internal_api/api/google_ad/ - Retrieve GoogleAd List","","GET /unified_commercial_logic/internal_api/api/google_ad/ - Retrieve GoogleAd List",""
"passed","Mon Aug 03 07:07:54 UTC 2026","Mon Aug 03 07:07:54 UTC 2026","18","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","currency-exchange-controller","GET /exchange/fetch-rates [NEG] Missing Auth/API-Key","","GET /exchange/fetch-rates [NEG] Missing Auth/API-Key",""
"skipped","Mon Aug 03 07:07:29 UTC 2026","Mon Aug 03 07:07:29 UTC 2026","0","7. Team Pegasus | Pegasus Staging","Endpoints Tests","Visitors","Java (statistics-app)","","WSL pixel",""
"skipped","Mon Aug 03 07:07:29 UTC 2026","Mon Aug 03 07:07:29 UTC 2026","0","7. Team Pegasus | Pegasus Staging","Endpoints Tests","Visitors","Get Visits","","Get Visits",""
"passed","Mon Aug 03 07:07:47 UTC 2026","Mon Aug 03 07:07:47 UTC 2026","42","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","conversation-controller","PUT /public_api/conversation/userConversations/{conversationId}/tag [NEG] Forbidden Role Token","","PUT /public_api/conversation/userConversations/{conversationId}/tag [NEG] Forbidden Role Token",""
"failed","Mon Aug 03 07:08:04 UTC 2026","Mon Aug 03 07:08:04 UTC 2026","12","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","purchaser-user-setting-controller","GET /userSetting [NEG] Missing Auth/API-Key","","GET /userSetting [NEG] Missing Auth/API-Key",""
"passed","Mon Aug 03 07:07:41 UTC 2026","Mon Aug 03 07:07:41 UTC 2026","90","1.1 Team Hummingbird - BFF | WLW app","Endpoint tests","(root)","Log out","","Log out",""
"failed","Mon Aug 03 07:06:47 UTC 2026","Mon Aug 03 07:06:47 UTC 2026","435","1 Team Hummingbird - BFF | EP app","Endpoint tests","Homepage, products","trending products","","trending products",""
"passed","Mon Aug 03 07:08:38 UTC 2026","Mon Aug 03 07:08:38 UTC 2026","124","4. Team CRM |CRM Staging","Business Scenarios Tests","Create and edit a contact","Check Contact","","Check Contact",""
"broken","Mon Aug 03 07:09:37 UTC 2026","Mon Aug 03 07:09:57 UTC 2026","20020","Dolphin","Technical","","","recallBlankQueryTest","AI Search recall: blank query and imageUrl → business failure",""
"passed","Mon Aug 03 07:16:51 UTC 2026","Mon Aug 03 07:16:51 UTC 2026","39","Dolphin","Technical","","","getCategoryListWlwTest","v-recommend category list -- wlw, full categories",""
"passed","Mon Aug 03 07:08:38 UTC 2026","Mon Aug 03 07:08:38 UTC 2026","250","4. Team CRM |CRM Staging","Business Scenarios Tests","Feedback","Trigger Feedback","","Trigger Feedback",""
"failed","Mon Aug 03 07:07:45 UTC 2026","Mon Aug 03 07:07:45 UTC 2026","14","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","company-controller","GET /public_api/suppliers/{companyID}/listings [NEG] Expired Token","","GET /public_api/suppliers/{companyID}/listings [NEG] Expired Token",""
