"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Jul 03 03:14:15 UTC 2026","Fri Jul 03 03:14:35 UTC 2026","20006","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.AICompanySearchTest","com.testcase.dolphin.searchRec.AICompanySearchTest","termRecommendTest","AI Search term recommend API",""
"broken","Fri Jul 03 03:09:19 UTC 2026","Fri Jul 03 03:09:19 UTC 2026","39","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.ProductMainSearchTest","com.testcase.dolphin.searchRec.ProductMainSearchTest","getProductUuidByCompanyUuidTest","getProductUuidByCompanyUuidTest",""
"passed","Fri Jul 03 03:09:15 UTC 2026","Fri Jul 03 03:09:17 UTC 2026","2208","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.ProductMainSearchTest","com.testcase.dolphin.searchRec.ProductMainSearchTest","WlwProductPriceRangeFilterTest","WlwProductPriceRangeFilterTest",""
"passed","Fri Jul 03 03:09:22 UTC 2026","Fri Jul 03 03:09:23 UTC 2026","232","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.ProductMainSearchTest","com.testcase.dolphin.searchRec.ProductMainSearchTest","wlwEnInterventionAirbagsTest","wlwEnInterventionAirbagsTest",""
"passed","Fri Jul 03 03:09:09 UTC 2026","Fri Jul 03 03:09:09 UTC 2026","55","API Coverage - Arise + Bamboo + Dolphin","Bamboo","com.testcase.dolphin.cpvProduct.CpvTest","com.testcase.dolphin.cpvProduct.CpvTest","searchCategoryByNameTest","searchCategoryByName",""
"passed","Fri Jul 03 03:14:37 UTC 2026","Fri Jul 03 03:14:37 UTC 2026","66","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.ProductRecommendTest","com.testcase.dolphin.searchRec.ProductRecommendTest","sameStoreProductRecommendTest","product same store recommend -- wlw",""
"passed","Fri Jul 03 03:14:36 UTC 2026","Fri Jul 03 03:14:36 UTC 2026","32","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.ProductRecommendTest","com.testcase.dolphin.searchRec.ProductRecommendTest","getCategoryListWlwWithPreferredSuperCategoryIdsTest","v-recommend category list -- wlw, with preferredSuperCategoryIds",""
"passed","Fri Jul 03 03:09:24 UTC 2026","Fri Jul 03 03:09:24 UTC 2026","62","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.CompanyMainSearchTest","com.testcase.dolphin.searchRec.CompanyMainSearchTest","companySearchWidgetTest","companySearchWidgetTest",""
"passed","Fri Jul 03 03:09:09 UTC 2026","Fri Jul 03 03:09:10 UTC 2026","823","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.ProductMainSearchTest","com.testcase.dolphin.searchRec.ProductMainSearchTest","EpProductNewMainSearchTest","EpProductNewMainSearchTest",""
"passed","Fri Jul 03 03:14:35 UTC 2026","Fri Jul 03 03:14:35 UTC 2026","69","API Coverage - Arise + Bamboo + Dolphin","Dolphin","com.testcase.dolphin.searchRec.ProductRecommendTest","com.testcase.dolphin.searchRec.ProductRecommendTest","EPOtherStoreProductRecommendTest","product other store recommend",""
