"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 22 02:30:21 UTC 2026","Sat Aug 22 02:30:21 UTC 2026","14","1 Team Hummingbird - BFF | EP app","Endpoint tests","Support","Supportmasterdata_FR","","Supportmasterdata_FR",""
"failed","Sat Aug 22 02:31:57 UTC 2026","Sat Aug 22 02:31:57 UTC 2026","11","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","push-notification-by-email-controller","PUT /v1/pushNotification [NEG] Missing Auth/API-Key","","PUT /v1/pushNotification [NEG] Missing Auth/API-Key",""
"passed","Sat Aug 22 02:29:22 UTC 2026","Sat Aug 22 02:29:22 UTC 2026","193","4. Team CRM |CRM Staging","Business Scenarios Tests","Tasks","Smoke test Create task","","Smoke test Create task",""
"passed","Sat Aug 22 02:30:22 UTC 2026","Sat Aug 22 02:30:23 UTC 2026","234","1 Team Hummingbird - BFF | EP app","Endpoint tests","Search","search autoComplete DE","","search autoComplete DE",""
"passed","Sat Aug 22 02:31:52 UTC 2026","Sat Aug 22 02:31:52 UTC 2026","31","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","login-controller","POST /public_api/auth/changePassword","","POST /public_api/auth/changePassword",""
"failed","Sat Aug 22 02:29:28 UTC 2026","Sat Aug 22 02:29:28 UTC 2026","46","4. Team CRM |CRM Staging","Endpoints Tests","(root)","Update WLW Connect Counters with id","","Update WLW Connect Counters with id",""
"passed","Sat Aug 22 02:39:50 UTC 2026","Sat Aug 22 02:39:50 UTC 2026","71","Dolphin","Technical","","","zeroResultProductRecommendTest","Recommend products in 0 result search list page v1 -- wlw",""
"passed","Sat Aug 22 02:31:50 UTC 2026","Sat Aug 22 02:31:50 UTC 2026","33","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","login-controller","POST /public_api/auth/registration","","POST /public_api/auth/registration",""
"broken","Sat Aug 22 02:36:50 UTC 2026","Sat Aug 22 02:37:10 UTC 2026","20009","Dolphin","Technical","","","recallTest","AI Search recall (supplierTextSearch) API using params from inference",""
"passed","Sat Aug 22 02:39:49 UTC 2026","Sat Aug 22 02:39:50 UTC 2026","80","Dolphin","Functional","","","homepageProductRecommendTest","homepage product recommend -- wlw",""
"skipped","Sat Aug 22 02:30:29 UTC 2026","Sat Aug 22 02:30:29 UTC 2026","0","7. Team Pegasus | Pegasus Staging","Endpoints Tests","Business Insights","Sister platform","","Sister platform",""
"passed","Sat Aug 22 02:31:51 UTC 2026","Sat Aug 22 02:31:51 UTC 2026","39","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","login-controller","POST /public_api/auth/code/verify [NEG] Forbidden Role Token","","POST /public_api/auth/code/verify [NEG] Forbidden Role Token",""
"passed","Sat Aug 22 02:31:49 UTC 2026","Sat Aug 22 02:31:49 UTC 2026","38","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","login-controller","POST /public_api/auth/sso/login [NEG] Expired Token","","POST /public_api/auth/sso/login [NEG] Expired Token",""
"passed","Sat Aug 22 02:30:24 UTC 2026","Sat Aug 22 02:30:24 UTC 2026","145","1 Team Hummingbird - BFF | EP app","Endpoint tests","Homepage, products","product recommendations DE","","product recommendations DE",""
"passed","Sat Aug 22 02:30:20 UTC 2026","Sat Aug 22 02:30:20 UTC 2026","36","1 Team Hummingbird - BFF | EP app","Endpoint tests","User settings","push-notification-by-email-controller","","push-notification-by-email-controller",""
"failed","Sat Aug 22 02:29:21 UTC 2026","Sat Aug 22 02:29:21 UTC 2026","0","3 Team Techno - UCL","Technical Tests","Membership","GET /unified_commercial_logic/internal_api/api/membership/{id} - Retrieve Membership fields By ID","","GET /unified_commercial_logic/internal_api/api/membership/{id} - Retrieve Membership fields By ID",""
"failed","Sat Aug 22 02:31:54 UTC 2026","Sat Aug 22 02:31:54 UTC 2026","12","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","purchaser-support-controller","GET /support-faq [NEG] Missing Auth/API-Key","","GET /support-faq [NEG] Missing Auth/API-Key",""
"broken","Sat Aug 22 02:32:49 UTC 2026","Sat Aug 22 02:33:09 UTC 2026","20016","Dolphin","Technical","","","recallCountryFilterTest","AI Search recall: country filter DE",""
"failed","Sat Aug 22 02:32:00 UTC 2026","Sat Aug 22 02:32:00 UTC 2026","16","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","search-controller","GET /public_api/search/products [NEG] Missing Auth/API-Key","","GET /public_api/search/products [NEG] Missing Auth/API-Key",""
"failed","Sat Aug 22 02:31:37 UTC 2026","Sat Aug 22 02:31:37 UTC 2026","15","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","company-controller","GET /public_api/suppliers/{companyID}/listings [NEG] Forbidden Role Token","","GET /public_api/suppliers/{companyID}/listings [NEG] Forbidden Role Token",""
"failed","Sat Aug 22 02:29:25 UTC 2026","Sat Aug 22 02:29:25 UTC 2026","0","3 Team Techno - UCL","Technical Tests","GoogleAd","GET /unified_commercial_logic/internal_api/api/google_ad - Retrieve GoogleAd List","","GET /unified_commercial_logic/internal_api/api/google_ad - Retrieve GoogleAd List",""
