"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 27 06:31:53 UTC 2026","Mon Jul 27 06:31:53 UTC 2026","37","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","conversation-controller","POST /public_api/conversation/userConversations/{conversationId}/messages/file [NEG] Expired Token","","POST /public_api/conversation/userConversations/{conversationId}/messages/file [NEG] Expired Token",""
"passed","Mon Jul 27 06:31:19 UTC 2026","Mon Jul 27 06:31:20 UTC 2026","507","Arise","Functional","","","psearchProxySearch","psearchProxySearch",""
"passed","Mon Jul 27 06:31:40 UTC 2026","Mon Jul 27 06:31:40 UTC 2026","79","1.1 Team Hummingbird - BFF | WLW app","Endpoint tests","Company","Product ID","","Product ID",""
"failed","Mon Jul 27 06:30:57 UTC 2026","Mon Jul 27 06:30:57 UTC 2026","68","2 Team Dragon - BFF | RFQ Backend","Technical Tests","(root)","GET /v1/rfqs/attachments/{attachmentId} - Download + Cache + Perf","","GET /v1/rfqs/attachments/{attachmentId} - Download + Cache + Perf",""
"passed","Mon Jul 27 06:31:57 UTC 2026","Mon Jul 27 06:31:57 UTC 2026","32","1.1 Team Hummingbird - BFF | WLW app","Technical Tests","euro-pages-controller","PUT /public_api/euro-pages/auth/delete [NEG] Forbidden Role Token","","PUT /public_api/euro-pages/auth/delete [NEG] Forbidden Role Token",""
"passed","Mon Jul 27 06:32:35 UTC 2026","Mon Jul 27 06:32:36 UTC 2026","645","4. Team CRM |CRM Staging","Endpoints Tests","(root)","Create Note with sf id","","Create Note with sf id",""
"skipped","Mon Jul 27 06:30:34 UTC 2026","Mon Jul 27 06:30:34 UTC 2026","0","7. Team Pegasus | Pegasus Staging","Business Scenarios Tests","Supplier Registration","EP - Lead create and update","","leads/{lead_id} - Update a lead",""
"passed","Mon Jul 27 06:30:56 UTC 2026","Mon Jul 27 06:30:56 UTC 2026","131","2 Team Dragon - BFF | RFQ Backend","Functional Tests","(root)","POST /v1/rfqs/{rfqId}/respond - Error Case (400)","","POST /v1/rfqs/{rfqId}/respond - Error Case (400)",""
"passed","Mon Jul 27 06:32:29 UTC 2026","Mon Jul 27 06:32:29 UTC 2026","191","4. Team CRM |CRM Staging","Business Scenarios Tests","Create and edit a contact","Check Contact","","Check Contact",""
"skipped","Mon Jul 27 06:30:34 UTC 2026","Mon Jul 27 06:30:34 UTC 2026","0","7. Team Pegasus | Pegasus Staging","Business Scenarios Tests","Supplier Registration","WLW - Lead create and update","","leads/{lead_id} - Update a lead",""
"passed","Mon Jul 27 06:31:37 UTC 2026","Mon Jul 27 06:31:37 UTC 2026","147","1.1 Team Hummingbird - BFF | WLW app","Endpoint tests","Login","forgot password","","forgot password",""
"broken","Mon Jul 27 06:38:27 UTC 2026","Mon Jul 27 06:38:47 UTC 2026","20024","Dolphin","Technical","","","termRecommendBlankLanguageTest","AI Search term recommend: blank language → business failure",""
"skipped","Mon Jul 27 06:30:34 UTC 2026","Mon Jul 27 06:30:34 UTC 2026","0","7. Team Pegasus | Pegasus Staging","Business Scenarios Tests","Business Insights","Dashboard smoke flow","","Visitors",""
"skipped","Mon Jul 27 06:30:34 UTC 2026","Mon Jul 27 06:30:34 UTC 2026","0","7. Team Pegasus | Pegasus Staging","Endpoints Tests","Supplier Registration","EP","","{{supplierRegistrationBackendBaseUrlForGetRequests}}/api/business_sectors/index?lang=en&query=Biscuits",""
"passed","Mon Jul 27 06:30:52 UTC 2026","Mon Jul 27 06:30:53 UTC 2026","18","1 Team Hummingbird - BFF | EP app","Endpoint tests","Support","Support FAQ_FR","","Support FAQ_FR",""
